Date,Year,Month,Day,Temperature,PO4,NO3,Secchi
02/05/2001,2001,5,2,7.80,0.10,41.52,3.50
03/05/2001,2001,5,3,8.70,0.12,41.82,3.50
04/05/2001,2001,5,4,8.60,0.12,39.70,3.20
05/05/2001,2001,5,5,NA,NA,NA,NA
06/05/2001,2001,5,6,NA,NA,NA,NA
07/05/2001,2001,5,7,8.40,0.04,13.00,5.80
08/05/2001,2001,5,8,8.20,0.06,7.29,5.00
09/05/2001,2001,5,9,9.00,0.07,8.08,5.00
10/05/2001,2001,5,10,8.40,0.12,7.94,4.80
11/05/2001,2001,5,11,8.40,0.03,23.07,5.20
12/05/2001,2001,5,12,NA,NA,NA,NA
13/05/2001,2001,5,13,NA,NA,NA,NA
14/05/2001,2001,5,14,9.10,0.24,12.62,3.60
15/05/2001,2001,5,15,9.90,0.03,21.97,3.00
16/05/2001,2001,5,16,9.70,0.04,20.61,3.10
17/05/2001,2001,5,17,9.10,0.20,19.62,3.20
18/05/2001,2001,5,18,8.90,0.06,19.80,3.00
19/05/2001,2001,5,19,NA,NA,NA,NA
20/05/2001,2001,5,20,NA,NA,NA,NA
21/05/2001,2001,5,21,9.10,0.10,13.36,4.20
22/05/2001,2001,5,22,10.30,0.08,15.28,3.90
23/05/2001,2001,5,23,12.60,0.10,26.71,4.20
24/05/2001,2001,5,24,NA,NA,NA,NA
25/05/2001,2001,5,25,11.00,0.01,18.72,4.20
26/05/2001,2001,5,26,NA,NA,NA,NA
27/05/2001,2001,5,27,NA,NA,NA,NA
28/05/2001,2001,5,28,11.20,0.10,9.55,4.20
29/05/2001,2001,5,29,11.50,0.08,13.97,4.60
30/05/2001,2001,5,30,10.80,0.10,12.43,4.00
31/05/2001,2001,5,31,11.40,0.04,9.33,4.40
01/06/2001,2001,6,1,11.20,0.13,12.25,2.80
02/06/2001,2001,6,2,NA,NA,NA,NA
03/06/2001,2001,6,3,NA,NA,NA,NA
04/06/2001,2001,6,4,NA,NA,NA,NA
05/06/2001,2001,6,5,11.10,0.16,11.25,2.90
06/06/2001,2001,6,6,12.60,0.40,10.14,3.60
07/06/2001,2001,6,7,12.80,0.24,10.90,3.10
08/06/2001,2001,6,8,11.80,0.35,9.88,3.40
09/06/2001,2001,6,9,NA,NA,NA,NA
10/06/2001,2001,6,10,NA,NA,NA,NA
11/06/2001,2001,6,11,12.50,0.41,11.93,3.00
12/06/2001,2001,6,12,12.10,0.23,9.75,2.80
13/06/2001,2001,6,13,12.30,0.47,13.64,4.10
14/06/2001,2001,6,14,12.90,0.40,10.67,5.60
15/06/2001,2001,6,15,13.40,0.40,13.54,6.70
16/06/2001,2001,6,16,NA,NA,NA,NA
17/06/2001,2001,6,17,NA,NA,NA,NA
18/06/2001,2001,6,18,12.90,0.33,11.80,8.00
19/06/2001,2001,6,19,13.30,0.33,12.94,6.30
20/06/2001,2001,6,20,13.30,0.23,13.59,7.80
21/06/2001,2001,6,21,13.10,0.14,10.19,8.00
22/06/2001,2001,6,22,12.90,0.17,5.91,4.00
23/06/2001,2001,6,23,NA,NA,NA,NA
24/06/2001,2001,6,24,NA,NA,NA,NA
25/06/2001,2001,6,25,13.60,0.31,8.82,6.50
26/06/2001,2001,6,26,14.20,1.09,8.99,7.20
27/06/2001,2001,6,27,15.10,0.06,7.92,7.50
28/06/2001,2001,6,28,15.60,0.06,7.61,8.00
29/06/2001,2001,6,29,14.80,0.10,6.86,11.00
30/06/2001,2001,6,30,NA,NA,NA,NA
01/07/2001,2001,7,1,NA,NA,NA,NA
02/07/2001,2001,7,2,15.10,0.11,6.03,6.10
03/07/2001,2001,7,3,16.50,0.24,3.05,2.80
04/07/2001,2001,7,4,16.30,0.29,4.84,5.00
05/07/2001,2001,7,5,16.70,0.96,1.59,3.20
06/07/2001,2001,7,6,16.70,0.74,1.92,4.30
07/07/2001,2001,7,7,NA,NA,NA,NA
08/07/2001,2001,7,8,NA,NA,NA,NA
09/07/2001,2001,7,9,14.90,0.17,2.92,6.60
10/07/2001,2001,7,10,15.00,0.15,1.76,6.10
11/07/2001,2001,7,11,15.30,0.27,1.52,5.70
12/07/2001,2001,7,12,16.30,0.21,1.83,1.50
13/07/2001,2001,7,13,15.50,0.19,1.25,4.80
14/07/2001,2001,7,14,NA,NA,NA,NA
15/07/2001,2001,7,15,NA,NA,NA,NA
16/07/2001,2001,7,16,15.40,0.11,1.63,7.00
17/07/2001,2001,7,17,15.90,0.19,2.44,4.90
18/07/2001,2001,7,18,15.80,0.71,2.57,9.00
19/07/2001,2001,7,19,15.90,0.17,2.39,8.00
20/07/2001,2001,7,20,15.60,0.15,1.95,7.50
21/07/2001,2001,7,21,NA,NA,NA,NA
22/07/2001,2001,7,22,NA,NA,NA,NA
23/07/2001,2001,7,23,16.20,0.01,1.29,6.90
24/07/2001,2001,7,24,16.40,0.01,1.32,5.90
25/07/2001,2001,7,25,15.90,0.01,1.29,7.40
26/07/2001,2001,7,26,16.60,0.01,1.32,7.00
27/07/2001,2001,7,27,17.00,0.69,1.52,7.00
28/07/2001,2001,7,28,NA,NA,NA,NA
29/07/2001,2001,7,29,NA,NA,NA,NA
30/07/2001,2001,7,30,17.50,0.18,1.36,6.00
31/07/2001,2001,7,31,17.30,0.01,1.46,5.50
01/08/2001,2001,8,1,16.10,0.24,2.47,5.00
02/08/2001,2001,8,2,17.80,0.01,1.51,7.00
03/08/2001,2001,8,3,18.30,0.27,1.07,6.90
04/08/2001,2001,8,4,NA,NA,NA,NA
05/08/2001,2001,8,5,NA,NA,NA,NA
06/08/2001,2001,8,6,17.20,0.24,3.37,6.30
07/08/2001,2001,8,7,17.20,0.28,3.05,6.80
08/08/2001,2001,8,8,17.20,0.15,3.49,6.20
09/08/2001,2001,8,9,17.00,0.32,2.82,2.60
10/08/2001,2001,8,10,17.10,0.24,1.97,4.80
11/08/2001,2001,8,11,NA,NA,NA,NA
12/08/2001,2001,8,12,NA,NA,NA,NA
13/08/2001,2001,8,13,17.40,0.55,3.12,5.00
14/08/2001,2001,8,14,17.40,0.32,3.64,7.20
15/08/2001,2001,8,15,18.00,0.44,2.12,7.60
16/08/2001,2001,8,16,18.20,0.43,1.44,7.50
17/08/2001,2001,8,17,18.10,0.38,3.42,5.90
18/08/2001,2001,8,18,NA,NA,NA,NA
19/08/2001,2001,8,19,NA,NA,NA,NA
20/08/2001,2001,8,20,18.20,0.43,2.49,7.10
21/08/2001,2001,8,21,18.10,0.18,1.39,6.00
22/08/2001,2001,8,22,18.40,0.22,1.11,7.00
23/08/2001,2001,8,23,18.20,0.07,0.96,8.00
24/08/2001,2001,8,24,18.50,0.06,1.00,7.00
25/08/2001,2001,8,25,NA,NA,NA,NA
26/08/2001,2001,8,26,NA,NA,NA,NA
27/08/2001,2001,8,27,18.00,0.33,1.26,4.20
28/08/2001,2001,8,28,17.80,0.45,2.48,2.00
29/08/2001,2001,8,29,17.90,0.59,3.47,2.00
30/08/2001,2001,8,30,18.20,0.64,3.48,4.00
31/08/2001,2001,8,31,18.50,0.34,2.58,3.80
01/09/2001,2001,9,1,NA,NA,NA,NA
02/09/2001,2001,9,2,NA,NA,NA,NA
03/09/2001,2001,9,3,18.00,0.49,2.42,4.00
04/09/2001,2001,9,4,17.80,0.34,1.53,4.00
05/09/2001,2001,9,5,18.00,0.53,1.20,4.00
06/09/2001,2001,9,6,17.70,0.51,3.26,4.50
07/09/2001,2001,9,7,17.50,0.33,2.15,3.20
08/09/2001,2001,9,8,NA,NA,NA,NA
09/09/2001,2001,9,9,NA,NA,NA,NA
10/09/2001,2001,9,10,17.00,0.57,3.44,1.20
11/09/2001,2001,9,11,16.70,0.59,4.04,1.20
12/09/2001,2001,9,12,16.40,1.10,5.85,1.20
13/09/2001,2001,9,13,16.50,0.92,4.12,1.80
14/09/2001,2001,9,14,16.60,0.77,4.53,1.80
15/09/2001,2001,9,15,NA,NA,NA,NA
16/09/2001,2001,9,16,NA,NA,NA,NA
17/09/2001,2001,9,17,16.30,0.87,4.47,1.20
18/09/2001,2001,9,18,16.20,0.96,4.20,1.30
19/09/2001,2001,9,19,16.20,0.91,3.97,1.00
20/09/2001,2001,9,20,15.90,0.82,3.68,1.10
21/09/2001,2001,9,21,16.00,0.75,4.05,1.50
22/09/2001,2001,9,22,NA,NA,NA,NA
23/09/2001,2001,9,23,NA,NA,NA,NA
24/09/2001,2001,9,24,15.70,0.78,4.52,1.80
25/09/2001,2001,9,25,15.10,0.87,6.46,1.80
26/09/2001,2001,9,26,15.20,0.76,4.60,2.60
27/09/2001,2001,9,27,15.80,0.89,4.64,3.40
28/09/2001,2001,9,28,15.70,0.81,5.49,3.10
29/09/2001,2001,9,29,NA,NA,NA,NA
30/09/2001,2001,9,30,NA,NA,NA,NA
01/10/2001,2001,10,1,15.80,0.50,3.56,1.80
02/10/2001,2001,10,2,15.80,0.17,3.40,1.50
03/10/2001,2001,10,3,NA,NA,NA,NA
04/10/2001,2001,10,4,15.50,0.34,3.16,2.90
05/10/2001,2001,10,5,15.40,0.44,3.74,2.90
06/10/2001,2001,10,6,NA,NA,NA,NA
07/10/2001,2001,10,7,NA,NA,NA,NA
08/10/2001,2001,10,8,15.40,0.47,3.54,3.30
09/10/2001,2001,10,9,NA,NA,NA,NA
10/10/2001,2001,10,10,15.20,0.45,3.91,1.60
11/10/2001,2001,10,11,15.30,0.27,2.36,2.80
12/10/2001,2001,10,12,15.50,0.57,5.33,3.60
13/10/2001,2001,10,13,NA,NA,NA,NA
14/10/2001,2001,10,14,NA,NA,NA,NA
15/10/2001,2001,10,15,15.30,0.55,3.36,4.10
16/10/2001,2001,10,16,15.40,0.53,2.83,4.00
17/10/2001,2001,10,17,15.10,0.49,2.02,3.70
18/10/2001,2001,10,18,14.80,0.57,5.33,2.40
19/10/2001,2001,10,19,14.90,0.44,4.00,3.30
20/10/2001,2001,10,20,NA,NA,NA,NA
21/10/2001,2001,10,21,NA,NA,NA,NA
22/10/2001,2001,10,22,14.40,0.41,4.90,5.00
23/10/2001,2001,10,23,14.20,0.36,5.46,4.60
24/10/2001,2001,10,24,NA,NA,NA,NA
25/10/2001,2001,10,25,14.30,0.38,3.92,6.00
26/10/2001,2001,10,26,14.40,0.31,5.33,6.20
27/10/2001,2001,10,27,NA,NA,NA,NA
28/10/2001,2001,10,28,NA,NA,NA,NA
29/10/2001,2001,10,29,14.20,0.40,6.28,2.60
30/10/2001,2001,10,30,14.10,0.38,7.12,1.10
31/10/2001,2001,10,31,14.00,0.38,4.64,1.80
01/11/2001,2001,11,1,13.40,0.74,5.33,0.50
02/11/2001,2001,11,2,13.20,0.70,8.12,1.00
03/11/2001,2001,11,3,NA,NA,NA,NA
04/11/2001,2001,11,4,NA,NA,NA,NA
05/11/2001,2001,11,5,12.60,0.66,8.35,0.50
06/11/2001,2001,11,6,12.40,1.06,8.44,1.20
07/11/2001,2001,11,7,12.00,0.97,8.25,1.00
08/11/2001,2001,11,8,11.80,1.01,20.15,1.10
09/11/2001,2001,11,9,NA,NA,NA,NA
10/11/2001,2001,11,10,NA,NA,NA,NA
11/11/2001,2001,11,11,NA,NA,NA,NA
12/11/2001,2001,11,12,11.60,0.83,16.99,2.60
13/11/2001,2001,11,13,11.30,1.02,15.35,1.30
14/11/2001,2001,11,14,11.20,0.97,14.70,1.60
15/11/2001,2001,11,15,10.70,1.07,21.46,1.60
16/11/2001,2001,11,16,10.60,1.03,18.59,1.80
17/11/2001,2001,11,17,NA,NA,NA,NA
18/11/2001,2001,11,18,NA,NA,NA,NA
19/11/2001,2001,11,19,11.00,1.06,16.19,2.00
20/11/2001,2001,11,20,10.90,0.80,11.88,3.00
21/11/2001,2001,11,21,10.80,0.89,15.28,1.80
22/11/2001,2001,11,22,10.80,0.81,10.18,1.20
23/11/2001,2001,11,23,NA,NA,NA,NA
24/11/2001,2001,11,24,NA,NA,NA,NA
25/11/2001,2001,11,25,NA,NA,NA,NA
26/11/2001,2001,11,26,9.90,0.46,21.54,1.20
27/11/2001,2001,11,27,9.80,1.11,17.34,2.10
28/11/2001,2001,11,28,9.80,0.89,16.46,1.60
29/11/2001,2001,11,29,9.80,0.88,13.33,2.10
30/11/2001,2001,11,30,9.80,0.75,16.37,2.20
01/12/2001,2001,12,1,NA,NA,NA,NA
02/12/2001,2001,12,2,NA,NA,NA,NA
03/12/2001,2001,12,3,9.80,1.06,11.11,3.40
04/12/2001,2001,12,4,9.90,0.97,10.32,3.10
05/12/2001,2001,12,5,10.00,0.40,11.24,2.80
06/12/2001,2001,12,6,9.90,0.56,11.12,2.80
07/12/2001,2001,12,7,9.70,0.45,10.79,3.50
08/12/2001,2001,12,8,NA,NA,NA,NA
09/12/2001,2001,12,9,NA,NA,NA,NA
10/12/2001,2001,12,10,9.50,0.50,9.67,5.00
11/12/2001,2001,12,11,8.50,0.89,28.41,2.80
12/12/2001,2001,12,12,9.50,0.94,14.96,3.00
13/12/2001,2001,12,13,8.90,0.55,12.13,3.20
14/12/2001,2001,12,14,8.30,0.69,15.85,4.20
15/12/2001,2001,12,15,NA,NA,NA,NA
16/12/2001,2001,12,16,NA,NA,NA,NA
17/12/2001,2001,12,17,7.00,1.50,29.67,2.50
18/12/2001,2001,12,18,8.40,0.92,19.95,2.80
19/12/2001,2001,12,19,7.80,0.92,20.23,1.90
20/12/2001,2001,12,20,7.50,0.76,19.24,1.20
21/12/2001,2001,12,21,8.30,0.71,19.50,1.00
22/12/2001,2001,12,22,NA,NA,NA,NA
23/12/2001,2001,12,23,NA,NA,NA,NA
24/12/2001,2001,12,24,NA,NA,NA,NA
25/12/2001,2001,12,25,NA,NA,NA,NA
26/12/2001,2001,12,26,NA,NA,NA,NA
27/12/2001,2001,12,27,6.20,1.06,21.71,1.50
28/12/2001,2001,12,28,6.10,0.93,27.48,1.20
29/12/2001,2001,12,29,NA,NA,NA,NA
30/12/2001,2001,12,30,NA,NA,NA,NA
31/12/2001,2001,12,31,NA,NA,NA,NA
01/01/2002,2002,1,1,NA,NA,NA,NA
02/01/2002,2002,1,2,NA,NA,NA,NA
03/01/2002,2002,1,3,4.90,0.97,22.10,8.00
04/01/2002,2002,1,4,4.20,0.75,23.13,1.50
05/01/2002,2002,1,5,NA,NA,NA,NA
06/01/2002,2002,1,6,NA,NA,NA,NA
07/01/2002,2002,1,7,5.60,0.99,17.42,2.00
08/01/2002,2002,1,8,4.90,0.56,18.01,2.20
09/01/2002,2002,1,9,5.40,0.45,16.82,2.60
10/01/2002,2002,1,10,5.40,0.84,19.06,2.80
11/01/2002,2002,1,11,4.30,0.57,18.07,2.60
12/01/2002,2002,1,12,NA,NA,NA,NA
13/01/2002,2002,1,13,NA,NA,NA,NA
14/01/2002,2002,1,14,5.40,0.80,19.32,2.80
15/01/2002,2002,1,15,4.30,0.61,18.07,3.20
16/01/2002,2002,1,16,5.10,0.68,10.84,3.80
17/01/2002,2002,1,17,5.60,0.69,11.28,3.00
18/01/2002,2002,1,18,5.40,0.87,14.43,2.80
19/01/2002,2002,1,19,NA,NA,NA,NA
20/01/2002,2002,1,20,NA,NA,NA,NA
21/01/2002,2002,1,21,5.70,0.20,13.40,1.20
22/01/2002,2002,1,22,5.70,0.04,12.51,1.00
23/01/2002,2002,1,23,5.80,0.20,14.17,1.40
24/01/2002,2002,1,24,5.50,0.10,14.76,1.80
25/01/2002,2002,1,25,5.20,0.28,11.72,1.20
26/01/2002,2002,1,26,NA,NA,NA,NA
27/01/2002,2002,1,27,NA,NA,NA,NA
28/01/2002,2002,1,28,NA,NA,NA,NA
29/01/2002,2002,1,29,5.60,0.32,22.86,0.80
30/01/2002,2002,1,30,5.30,0.32,23.72,0.80
31/01/2002,2002,1,31,5.30,0.29,25.58,1.00
01/02/2002,2002,2,1,5.50,0.40,23.42,1.10
02/02/2002,2002,2,2,NA,NA,NA,NA
03/02/2002,2002,2,3,NA,NA,NA,NA
04/02/2002,2002,2,4,5.70,1.01,22.59,1.30
05/02/2002,2002,2,5,5.60,0.36,18.42,2.00
06/02/2002,2002,2,6,5.70,0.51,20.10,1.80
07/02/2002,2002,2,7,5.50,0.43,17.12,1.40
08/02/2002,2002,2,8,5.60,0.43,21.22,2.00
09/02/2002,2002,2,9,NA,NA,NA,NA
10/02/2002,2002,2,10,NA,NA,NA,NA
11/02/2002,2002,2,11,NA,NA,NA,NA
12/02/2002,2002,2,12,5.90,0.12,23.08,2.20
13/02/2002,2002,2,13,5.90,0.80,28.87,2.20
14/02/2002,2002,2,14,5.30,0.45,30.28,1.80
15/02/2002,2002,2,15,5.80,0.43,32.12,1.80
16/02/2002,2002,2,16,NA,NA,NA,NA
17/02/2002,2002,2,17,NA,NA,NA,NA
18/02/2002,2002,2,18,5.80,0.52,20.19,2.60
19/02/2002,2002,2,19,5.80,0.49,22.14,1.60
20/02/2002,2002,2,20,5.90,0.61,24.02,1.80
21/02/2002,2002,2,21,5.30,0.68,20.40,1.10
22/02/2002,2002,2,22,NA,NA,NA,NA
23/02/2002,2002,2,23,NA,NA,NA,NA
24/02/2002,2002,2,24,NA,NA,NA,NA
25/02/2002,2002,2,25,5.10,1.16,77.38,1.00
26/02/2002,2002,2,26,5.30,0.45,50.29,1.30
27/02/2002,2002,2,27,5.30,0.43,43.35,0.80
28/02/2002,2002,2,28,5.40,0.61,7.06,0.80
01/03/2002,2002,3,1,5.30,2.53,12.21,0.60
02/03/2002,2002,3,2,NA,NA,NA,NA
03/03/2002,2002,3,3,NA,NA,NA,NA
04/03/2002,2002,3,4,5.60,1.95,38.21,1.10
05/03/2002,2002,3,5,5.50,1.12,54.39,1.20
06/03/2002,2002,3,6,5.50,1.22,37.81,1.00
07/03/2002,2002,3,7,5.70,1.31,21.83,0.80
08/03/2002,2002,3,8,5.50,2.19,66.17,0.80
09/03/2002,2002,3,9,NA,NA,NA,NA
10/03/2002,2002,3,10,NA,NA,NA,NA
11/03/2002,2002,3,11,6.10,1.79,54.59,1.00
12/03/2002,2002,3,12,5.90,1.09,46.48,1.50
13/03/2002,2002,3,13,6.00,0.68,28.99,1.70
14/03/2002,2002,3,14,5.90,0.94,53.54,1.40
15/03/2002,2002,3,15,5.50,0.84,57.08,1.00
16/03/2002,2002,3,16,NA,NA,NA,NA
17/03/2002,2002,3,17,NA,NA,NA,NA
18/03/2002,2002,3,18,6.40,0.31,28.89,6.10
19/03/2002,2002,3,19,6.40,0.38,25.82,4.50
20/03/2002,2002,3,20,6.30,0.28,17.13,3.50
21/03/2002,2002,3,21,6.40,0.38,18.65,4.20
22/03/2002,2002,3,22,6.20,0.69,25.82,3.70
23/03/2002,2002,3,23,NA,NA,NA,NA
24/03/2002,2002,3,24,NA,NA,NA,NA
25/03/2002,2002,3,25,6.40,0.53,50.02,2.30
26/03/2002,2002,3,26,6.30,0.36,30.77,3.90
27/03/2002,2002,3,27,6.40,0.45,17.66,4.20
28/03/2002,2002,3,28,6.40,0.55,16.71,4.20
29/03/2002,2002,3,29,NA,NA,NA,NA
30/03/2002,2002,3,30,NA,NA,NA,NA
31/03/2002,2002,3,31,NA,NA,NA,NA
01/04/2002,2002,4,1,NA,NA,NA,NA
02/04/2002,2002,4,2,NA,NA,NA,NA
03/04/2002,2002,4,3,7.20,0.43,14.83,4.00
04/04/2002,2002,4,4,6.50,0.48,8.51,2.80
05/04/2002,2002,4,5,6.20,0.29,19.41,3.00
06/04/2002,2002,4,6,NA,NA,NA,NA
07/04/2002,2002,4,7,NA,NA,NA,NA
08/04/2002,2002,4,8,7.60,1.28,72.69,1.80
09/04/2002,2002,4,9,7.20,0.43,34.34,3.40
10/04/2002,2002,4,10,6.70,0.20,29.43,2.70
11/04/2002,2002,4,11,6.70,0.22,28.28,3.10
12/04/2002,2002,4,12,7.10,0.04,25.50,3.40
13/04/2002,2002,4,13,NA,NA,NA,NA
14/04/2002,2002,4,14,NA,NA,NA,NA
15/04/2002,2002,4,15,7.60,0.25,38.42,3.10
16/04/2002,2002,4,16,7.40,0.34,43.78,3.00
17/04/2002,2002,4,17,7.40,0.13,21.63,3.10
18/04/2002,2002,4,18,7.70,0.38,24.50,3.90
19/04/2002,2002,4,19,7.60,0.44,25.98,3.90
20/04/2002,2002,4,20,NA,NA,NA,NA
21/04/2002,2002,4,21,NA,NA,NA,NA
22/04/2002,2002,4,22,8.50,0.20,16.75,5.50
23/04/2002,2002,4,23,8.10,0.17,18.60,5.80
24/04/2002,2002,4,24,8.30,0.17,14.23,6.50
25/04/2002,2002,4,25,8.40,0.17,20.34,6.50
26/04/2002,2002,4,26,7.80,0.17,18.37,4.50
27/04/2002,2002,4,27,NA,NA,NA,NA
28/04/2002,2002,4,28,NA,NA,NA,NA
29/04/2002,2002,4,29,8.20,0.27,17.53,4.80
30/04/2002,2002,4,30,8.00,0.20,16.32,3.40
01/05/2002,2002,5,1,NA,NA,NA,NA
02/05/2002,2002,5,2,8.30,0.13,15.27,4.00
03/05/2002,2002,5,3,8.30,0.01,12.91,4.90
04/05/2002,2002,5,4,NA,NA,NA,NA
05/05/2002,2002,5,5,NA,NA,NA,NA
06/05/2002,2002,5,6,9.10,0.01,18.84,4.00
07/05/2002,2002,5,7,8.70,0.01,12.36,4.80
08/05/2002,2002,5,8,8.80,0.01,9.35,6.50
09/05/2002,2002,5,9,NA,NA,NA,NA
10/05/2002,2002,5,10,9.50,0.01,12.61,7.00
11/05/2002,2002,5,11,NA,NA,NA,NA
12/05/2002,2002,5,12,NA,NA,NA,NA
13/05/2002,2002,5,13,9.60,0.50,12.54,8.70
14/05/2002,2002,5,14,9.70,0.03,14.04,5.10
15/05/2002,2002,5,15,9.40,0.04,11.79,5.60
16/05/2002,2002,5,16,9.70,0.02,11.89,6.50
17/05/2002,2002,5,17,9.40,0.01,10.23,6.20
18/05/2002,2002,5,18,NA,NA,NA,NA
19/05/2002,2002,5,19,NA,NA,NA,NA
20/05/2002,2002,5,20,NA,NA,NA,NA
21/05/2002,2002,5,21,NA,NA,NA,NA
22/05/2002,2002,5,22,10.90,0.03,11.41,5.80
23/05/2002,2002,5,23,10.60,0.32,9.90,7.50
24/05/2002,2002,5,24,10.90,0.01,9.62,7.20
25/05/2002,2002,5,25,NA,NA,NA,NA
26/05/2002,2002,5,26,NA,NA,NA,NA
27/05/2002,2002,5,27,12.20,0.01,8.87,6.60
28/05/2002,2002,5,28,11.20,0.01,9.93,6.50
29/05/2002,2002,5,29,11.30,0.01,7.59,6.90
30/05/2002,2002,5,30,10.90,0.01,6.40,7.10
31/05/2002,2002,5,31,11.20,0.01,8.95,6.00
01/06/2002,2002,6,1,NA,NA,NA,NA
02/06/2002,2002,6,2,NA,NA,NA,NA
03/06/2002,2002,6,3,12.50,0.05,8.43,4.50
04/06/2002,2002,6,4,12.40,0.01,9.26,7.00
05/06/2002,2002,6,5,12.30,0.01,9.20,7.50
06/06/2002,2002,6,6,12.20,0.03,8.48,6.90
07/06/2002,2002,6,7,12.40,0.01,8.24,6.00
08/06/2002,2002,6,8,NA,NA,NA,NA
09/06/2002,2002,6,9,NA,NA,NA,NA
10/06/2002,2002,6,10,13.20,0.08,8.83,7.00
11/06/2002,2002,6,11,13.20,0.02,8.11,6.90
12/06/2002,2002,6,12,13.40,0.80,5.91,7.00
13/06/2002,2002,6,13,13.10,0.01,4.71,8.00
14/06/2002,2002,6,14,12.90,0.01,7.81,5.50
15/06/2002,2002,6,15,NA,NA,NA,NA
16/06/2002,2002,6,16,NA,NA,NA,NA
17/06/2002,2002,6,17,14.30,0.01,7.89,7.90
18/06/2002,2002,6,18,14.80,0.16,7.38,8.80
19/06/2002,2002,6,19,14.50,0.01,7.43,8.50
20/06/2002,2002,6,20,14.90,0.01,7.49,9.00
21/06/2002,2002,6,21,14.70,0.01,7.97,7.90
22/06/2002,2002,6,22,NA,NA,NA,NA
23/06/2002,2002,6,23,NA,NA,NA,NA
24/06/2002,2002,6,24,14.60,0.01,6.71,5.50
25/06/2002,2002,6,25,14.10,0.01,6.45,5.10
26/06/2002,2002,6,26,14.10,0.01,6.74,5.00
27/06/2002,2002,6,27,14.00,0.18,4.01,4.50
28/06/2002,2002,6,28,15.00,0.01,5.20,3.50
29/06/2002,2002,6,29,NA,NA,NA,NA
30/06/2002,2002,6,30,NA,NA,NA,NA
01/07/2002,2002,7,1,14.50,0.01,5.91,4.50
02/07/2002,2002,7,2,15.00,0.06,6.12,4.50
03/07/2002,2002,7,3,15.00,0.01,5.56,6.50
04/07/2002,2002,7,4,15.30,0.03,4.62,6.50
05/07/2002,2002,7,5,15.30,0.03,5.55,6.20
06/07/2002,2002,7,6,NA,NA,NA,NA
07/07/2002,2002,7,7,NA,NA,NA,NA
08/07/2002,2002,7,8,16.00,0.01,4.77,8.30
09/07/2002,2002,7,9,16.40,0.06,3.99,7.10
10/07/2002,2002,7,10,16.30,0.01,2.56,7.70
11/07/2002,2002,7,11,16.00,0.21,2.29,7.00
12/07/2002,2002,7,12,16.10,0.03,3.69,7.30
13/07/2002,2002,7,13,NA,NA,NA,NA
14/07/2002,2002,7,14,NA,NA,NA,NA
15/07/2002,2002,7,15,16.50,0.11,3.95,7.30
16/07/2002,2002,7,16,16.80,0.27,3.95,6.80
17/07/2002,2002,7,17,18.00,0.39,7.05,4.10
18/07/2002,2002,7,18,16.80,0.80,7.19,2.60
19/07/2002,2002,7,19,16.60,0.36,6.10,3.00
20/07/2002,2002,7,20,NA,NA,NA,NA
21/07/2002,2002,7,21,NA,NA,NA,NA
22/07/2002,2002,7,22,16.40,0.54,3.84,2.20
23/07/2002,2002,7,23,16.30,0.38,4.74,4.20
24/07/2002,2002,7,24,16.40,1.60,4.21,4.80
25/07/2002,2002,7,25,16.30,0.54,2.77,5.10
26/07/2002,2002,7,26,16.70,0.21,4.96,6.30
27/07/2002,2002,7,27,NA,NA,NA,NA
28/07/2002,2002,7,28,NA,NA,NA,NA
29/07/2002,2002,7,29,17.20,0.77,4.33,8.60
30/07/2002,2002,7,30,18.00,0.50,4.11,5.80
31/07/2002,2002,7,31,18.00,0.78,6.40,5.60
01/08/2002,2002,8,1,18.60,0.55,4.56,5.80
02/08/2002,2002,8,2,18.20,0.34,4.47,4.20
03/08/2002,2002,8,3,NA,NA,NA,NA
04/08/2002,2002,8,4,NA,NA,NA,NA
05/08/2002,2002,8,5,18.30,0.10,4.09,5.10
06/08/2002,2002,8,6,18.10,0.09,3.91,6.20
07/08/2002,2002,8,7,17.80,0.17,3.81,6.80
08/08/2002,2002,8,8,18.00,0.07,2.23,6.80
09/08/2002,2002,8,9,18.10,0.01,2.21,6.50
10/08/2002,2002,8,10,NA,NA,NA,NA
11/08/2002,2002,8,11,NA,NA,NA,NA
12/08/2002,2002,8,12,17.60,0.08,3.29,6.10
13/08/2002,2002,8,13,17.80,0.36,4.07,3.50
14/08/2002,2002,8,14,18.50,0.31,7.08,4.30
15/08/2002,2002,8,15,18.40,0.32,6.00,4.00
16/08/2002,2002,8,16,19.60,0.01,5.24,3.10
17/08/2002,2002,8,17,NA,NA,NA,NA
18/08/2002,2002,8,18,NA,NA,NA,NA
19/08/2002,2002,8,19,19.30,0.07,2.25,5.20
20/08/2002,2002,8,20,19.10,0.08,1.74,4.70
21/08/2002,2002,8,21,19.10,0.07,1.74,6.10
22/08/2002,2002,8,22,19.20,0.23,12.82,5.00
23/08/2002,2002,8,23,19.00,0.01,1.78,6.50
24/08/2002,2002,8,24,NA,NA,NA,NA
25/08/2002,2002,8,25,NA,NA,NA,NA
26/08/2002,2002,8,26,18.50,0.06,1.34,5.20
27/08/2002,2002,8,27,19.30,0.10,3.48,3.90
28/08/2002,2002,8,28,19.00,0.36,4.31,4.50
29/08/2002,2002,8,29,20.00,0.75,14.71,2.20
30/08/2002,2002,8,30,19.80,0.41,7.28,3.60
31/08/2002,2002,8,31,NA,NA,NA,NA
